Periode;org_1;org_2;org_3;sto;order_id;trouble_no;ket_exclude;Wilsus
202604;AREA 4;SULAWESI;BONE;SIN;AOi42602170707052663d45e0;INC47752651;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;KRT;AOi426020506373057225b040;INC47752317;;0
202604;AREA 1;SUMBAGSEL;LAMPUNG;MGA;AOi4260223074223123870470;INC47751985;;0
202604;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOk4260203031323420071c60;INC47752142;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260202032541343dfd6e0;INC47751977;;0
202604;AREA 4;KALIMANTAN;PONTIANAK;SNW;AOi4260206084508141e6a970;INC47751762;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;BLU;AOi4260218034011500e3b3c0;INC47751584;;0
202604;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi42602171014551222e9c00;INC47751561;;0
202604;AREA 1;SUMBAGSEL;JAMBI;RBB;AOi42602081039582599055c0;INC47750201;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PER;AOi4260224025326397c363a0;INC47750139;;0
202604;AREA 4;SULAWESI;MAKASSAR;PKN;AOi4260214040141323c7fdf0;INC47749342;;0
202604;AREA 3;JATENG-DIY;PURWOKERTO;MAN;AOi42602040511161267e9a30;INC47749120;;0
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOi42602231052194810f6770;INC47749270;;0
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi12602160851219994c77b0;INC47749013;;0
202604;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;AOk4260208042957926490320;INC47748848;;0
202604;AREA 1;SUMBAGTENG;BATAM;SLU;AOk4260125022010965e7f250;INC47746275;;0
202604;AREA 4;KALIMANTAN;PONTIANAK;NGG;AOi4260217113316052df18b0;INC47745400;;0
202604;AREA 2;JABAR;CIREBON;SUB;AOk4260203114029222443300;INC47745196;;0
202604;AREA 4;SULAWESI;KENDARI;MDG;AOi4260217073522279fbfb10;INC47744096;;0
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOi426021609361249591a550;INC47743637;;0
202604;AREA 2;EASTERN JABOTABEK;BOGOR;CLS;AOi1260131070418841d02a00;INC47741980;;0
202604;AREA 4;SULAWESI;KENDARI;UNH;AOi426020912492924252ef50;INC47738911;;0
202604;AREA 4;SULAWESI;PALU;TOL;AOs32602220457303996c5280;INC47737175;;0
202604;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi426013111585758732aa10;INC47734288;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi12602210959295643cddb0;INC47732237;;0
202604;AREA 2;JABAR;TASIKMALAYA;TSM;AOi4260208014136666fc9340;INC47731725;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42602190407271793a9560;INC47731652;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42602100913327336d8ce0;INC47731482;;0
202604;AREA 1;SUMBAGSEL;BENGKULU;AGR;AOi426020506273669397c290;INC47730778;;0
202604;AREA 1;SUMBAGSEL;BENGKULU;TMO;AOi4260205101300090e95a20;INC47730708;;0
202604;AREA 3;BALI NUSRA;KUPANG;KEF;AOi42602190239095925e0950;INC47730422;;0
202604;AREA 1;SUMBAGSEL;BENGKULU;LHT;AOi42602100731318648c22d0;INC47730457;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOi42602240232409826d5700;INC47730190;;0
202604;AREA 3;JATENG-DIY;PURWOKERTO;PWT;PDAk4260215030339491609610;INC47729821;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOs3260210115633844b95200;INC47729582;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOi42602160131206816eade0;INC47729573;;0
202604;AREA 1;SUMBAGTENG;BATAM;SLU;AOi4260202094851124c0d4f0;INC47727812;;0
202604;AREA 3;JATIM;SIDOARJO;MRT;AOk4260209103732698ccdbd0;INC47726763;;0
202604;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi4260214012848895765c70;INC47727020;;0
202604;AREA 1;SUMBAGSEL;JAMBI;JMB;AOi4260215092353805fd97f0;INC47726298;;0
202604;AREA 3;JATIM;SURABAYA;KML;AOi426021009164026032edf0;INC47725900;;1
202604;AREA 3;JATIM;MADIUN;NJK;AOi4260216010817802088050;INC47725192;;0
202604;AREA 2;JABAR;BANDUNG;UBR;AOi4260227024541499a4b320;INC47725118;;0
202604;AREA 1;SUMBAGSEL;LAMPUNG;KDT;AOi4260202012243451304ef0;INC47725250;;0
202604;AREA 3;JATENG-DIY;PURWOKERTO;MAN;AOi4260210110433581382d70;INC47724771;;0
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;CKP;AOi4260206021418631d35130;INC47724540;;0
202604;AREA 3;JATENG-DIY;YOGYAKARTA;BBS;AOi426021609342442878c450;INC47723489;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;BYL;AOi42601310313197605e9410;INC47722671;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;AOi42602010629210458e9990;INC47721846;;0
202604;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;GST;AOk4260226084041824dafd50;INC47721034;;1
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi12602201147131079dc6d0;INC47720759;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260204122416474c90880;INC47720395;;0
202604;AREA 1;SUMBAGTENG;BATAM;SLU;AOk4260125022010965e7f250;INC47720328;;0
202604;AREA 4;SULAWESI;PALU;LWU;AOi42602200910298564926d0;INC47720069;;0
202604;AREA 3;JATIM;SIDOARJO;GDA;AOi4260208100722781c1eef0;INC47720050;;0
202604;AREA 3;JATENG-DIY;MAGELANG;PWJ;AOi42602030827161853e7600;INC47719997;;0
202604;AREA 2;EASTERN JABOTABEK;BOGOR;JGL;AOi426022502133752814fe80;INC47719690;;1
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;PYK;AOi42602050247247763f7750;INC47717055;;0
202604;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOi426021004291541878c150;INC47716953;;0
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;LBB;AOi42602240846555106922b0;INC47716925;;0
202604;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi42602230414376619fbb90;INC47716154;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;RBM;AOi426022509453794327da10;INC47715501;;0
202604;AREA 3;BALI NUSRA;DENPASAR;BLI;AOi4260221085119385c63890;INC47715144;;0
202604;AREA 2;JABAR;BANDUNG;LEM;AOi426022811531676536d6c0;INC47715238;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260201024854566bf2500;INC47714775;;0
202604;AREA 1;SUMBAGTENG;BATAM;TPI;AOk4260225095555781f5ad60;INC47714534;;0
202604;AREA 3;JATENG-DIY;PURWOKERTO;AJB;AOi4260213125103357287f60;INC47714404;;0
202604;AREA 3;JATIM;SIDOARJO;SDA;AOi4260215102902597099da0;INC47714357;;0
202604;AREA 3;JATIM;SURABAYA;KJR;AOi1260226121841567947d20;INC47714257;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGB;AOi4260218084436318c350e0;INC47714253;;0
202604;AREA 3;JATIM;SIDOARJO;SDA;AOi4260211112854815be0f20;INC47713450;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;LBP;AOi4260212024438010145bd0;INC47713414;;0
202604;AREA 3;JATIM;SIDOARJO;SDA;AOi4260222121524112973530;INC47713192;;0
202604;AREA 3;JATIM;SURABAYA;MYR;AOi126022310363243958ba30;INC47712721;;0
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260202122024423e81560;INC47712517;;0
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260205111107140ce3fd0;INC47710755;;0
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42602011231013097af540;INC47710907;;0
202604;AREA 3;JATENG-DIY;SEMARANG;KUD;AOi426021301335992713f6e0;INC47710361;;0
202604;AREA 3;JATENG-DIY;SEMARANG;GNK;AOi42602081035290844f3b10;INC47709521;;0
202604;AREA 3;JATIM;SIDOARJO;SDA;AOk42602160548167279f2b50;INC47709476;;0
202604;AREA 3;JATIM;SIDOARJO;WRU;AOi426021811465100159f990;INC47709209;;0
202604;AREA 1;SUMBAGSEL;JAMBI;SRJ;AOi42602091145554326853d0;INC47707726;;1
202604;AREA 4;SULAWESI;BONE;SIN;AOi42602111247154890194c0;INC47706323;;0
202604;AREA 4;KALIMANTAN;BALIKPAPAN;KRO;AOi4260223061854240757690;INC47705379;;1
202604;AREA 2;JABAR;BANDUNG;BTJ;AOb0260202023742379c32440;INC47705079;;0
202604;AREA 3;JATIM;SIDOARJO;PSN;AOi4260209032926462964be0;INC47702595;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;AOi4260219053448325803ca0;INC47702560;;0
202604;AREA 3;JATENG-DIY;PURWOKERTO;KLP;AOi426021212264753177cb80;INC47702527;;0
202604;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi1260217014517967a89f40;INC47702418;;0
202604;AREA 3;BALI NUSRA;MATARAM;SGG;AOi4260203053824226a145e0;INC47700774;;1
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260208104740656401a20;INC47700454;;0
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;AOi4260226085827604e40ab0;INC47700183;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi426022503555376330d740;INC47699889;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;BLU;AOi4260218034011500e3b3c0;INC47699107;;0
202604;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOs326020708305328171ae70;INC47698999;;0
202604;AREA 2;JABAR;BANDUNG;CJA;AOk42602191114447413165f0;INC47698483;;0
202604;AREA 2;EASTERN JABOTABEK;BOGOR;DMG;AOk4260203030205462c4d080;INC47698293;;0
202604;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi4260209015930801a6d1b0;INC47697875;;1
202604;AREA 4;KALIMANTAN;BANJARMASIN;RTA;AOi42601310435138828d30f0;INC47697584;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOi426022208100523706d560;INC47697187;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;BLO;AOk4260212103125667127e30;INC47695057;;0
202604;AREA 3;JATIM;SIDOARJO;WRU;AOi4260217045307331f3b360;INC47694169;;0
202604;AREA 4;KALIMANTAN;PONTIANAK;SNW;AOi4260202114546296a76540;INC47692857;;0
202604;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOi42601300536332041d5310;INC47692649;;0
202604;AREA 3;BALI NUSRA;MATARAM;TET;AOi4260202093249629fcb1f0;INC47691900;;1
202604;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi42602091026215805f13e0;INC47691371;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;LBP;AOi4260206021902344634030;INC47688822;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KMG;AOi42602140449571727e5cf0;INC47688563;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;TEG;AOi42601270923214561acdf0;INC47688310;;0
202604;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANR;AOi426012111372345298e430;INC47687878;;0
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SNI;AOi42602260437225678d1f30;INC47687852;;0
202604;AREA 2;JABAR;TASIKMALAYA;KNU;AOi42602191116489804614e0;INC47687650;;0
202604;AREA 2;WESTERN JABOTABEK;SERANG;LGK;AOs3260211095306154a34660;INC47687296;;0
202604;AREA 2;JABAR;SOREANG;SMD;AOi4260211104900933223c20;INC47686959;;0
202604;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi42602071055032602d27b0;INC47686532;;0
202604;AREA 3;JATIM;MALANG;TUL;AOi4260225023927888bf0b00;INC47686747;;0
202604;AREA 1;SUMBAGTENG;BATAM;RAI;AOi42602201042596138ac760;INC47685811;;1
202604;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi4260202080750766970530;INC47685130;;0
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PCM;AOi426013103412931713bbd0;INC47685470;;0
202604;AREA 3;JATIM;SURABAYA;RKT;AOi4260220043313236b28c60;INC47684883;;0
202604;AREA 4;KALIMANTAN;BALIKPAPAN;KTB;AOi42602050726572549b0b20;INC47684504;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;KJE;AOi4260209032939652646a60;INC47683130;;0
202604;AREA 3;JATIM;SIDOARJO;TPO;AOi426021201232976022d250;INC47681558;;0
202604;AREA 2;JABAR;TASIKMALAYA;SPA;AOi4260204023616530547500;INC47677748;;0
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;CKP;AOi4260212024619359ffe370;INC47678026;;0
202604;AREA 3;JATIM;SURABAYA;KJR;AOi4260219121959841249630;INC47677616;;0
202604;AREA 4;SULAWESI;KENDARI;MDG;AOi4260210063828257d90770;INC47677346;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;DLS;AOi42602050424424266482c0;INC47676895;;0
202604;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi4260222014750279f6b850;INC47676373;;0
202604;AREA 4;SULAWESI;MAKASSAR;SUG;AOi4260215033605285af6d90;INC47675731;;0
202604;AREA 1;SUMBAGSEL;JAMBI;RBB;AOi426021412254922325cf30;INC47675304;;1
202604;AREA 3;JATENG-DIY;PEKALONGAN;BMU;AOi42602111155132289408e0;INC47675261;;1
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi426022503555376330d740;INC47673942;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;KRT;AOi42602150521227878c52e0;INC47673736;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CID;AOi4260207093019425bd1480;INC47673705;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BLG;AOi4260201035108993040880;INC47673652;;0
202604;AREA 3;JATIM;SURABAYA;KJR;AOk42602240536419892669f0;INC47672911;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi42602120216007162f4e30;INC47671309;;0
202604;AREA 4;SULAWESI;MAKASSAR;PNK;AOi42602180224202325a0250;INC47670785;;0
202604;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi42602251109105039ffa00;INC47669212;;0
202604;AREA 2;JABAR;TASIKMALAYA;BJS;AOi4260223105157479527760;INC47668491;;0
202604;AREA 2;JABAR;SOREANG;RGA;AOi42602230153313354756f0;INC47667972;;0
202604;AREA 4;KALIMANTAN;TARAKAN;TRK;AOs32602020501543332d6490;INC47667860;;0
202604;AREA 4;KALIMANTAN;TARAKAN;SNY;AOi42602120435444824c08b0;INC47666420;;1
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CID;AOi4260217032459719fa00a0;INC47666366;;0
202604;AREA 3;JATIM;SURABAYA;KJR;AOi4260214050703813d92650;INC47665584;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;KTO;AOi4260212092820553c709a0;INC47665761;;0
202604;AREA 3;JATENG-DIY;MAGELANG;TEM;AOi426021603404512609c260;INC47665624;;0
202604;AREA 3;JATIM;SIDOARJO;SPJ;AOi1260223070148200a446c0;INC47665132;;0
202604;AREA 1;SUMBAGTENG;PEKANBARU;AMK;AOi4260225125354914509e70;INC47663300;;0
202604;AREA 1;SUMBAGSEL;LAMPUNG;PRW;AOi426021401065806757b2e0;INC47663126;;0
202604;AREA 1;SUMBAGSEL;PALEMBANG;TLK;AOi4260220111344613431050;INC47662555;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;AOi42602140230019058555d0;INC47661095;;0
202604;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOi426020208464816304a170;INC47659340;;0
202604;AREA 3;BALI NUSRA;DENPASAR;SMY;AOi4260203100529660fd5fe0;INC47659443;;0
202604;AREA 1;SUMBAGSEL;BENGKULU;MNA;AOi42602140215101737f39b0;INC47658675;;0
202604;AREA 1;SUMBAGTENG;DUMAI;PPN;AOi4260218041637292dbd8d0;INC47658465;;0
202604;AREA 3;JATENG-DIY;MAGELANG;MUN;AOi42602120532125618498a0;INC47657963;;0
202604;AREA 3;JATIM;LAMONGAN;GSK;AOi4260224074750858e515c0;INC47655730;;0
202604;AREA 4;KALIMANTAN;BALIKPAPAN;TGG;AOi4260201012054284c392d0;INC47655552;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CID;AOs3260217023038938b75e70;INC47654189;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;PUB;AOi4260210122440129493fd0;INC47654178;;0
202604;AREA 4;SULAWESI;KENDARI;MDG;AOi42602130811289260524e0;INC47653474;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260210034900937351300;INC47653254;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOi4260205071423055126890;INC47652771;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi42602220352111258d0400;INC47652877;;0
202604;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PSP;AOi4260202014559998aed080;INC47652315;;0
202604;AREA 2;JABAR;TASIKMALAYA;TSM;AOi4260222070718277367710;INC47651916;;0
202604;AREA 2;EASTERN JABOTABEK;BOGOR;GPI;AOi4260227033525886103390;INC47651602;;0
202604;AREA 4;SULAWESI;GORONTALO;MRS;AOi42602230843029577b7eb0;INC47651495;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;PBG;AOi42601300525481268692c0;INC47651653;;0
202604;AREA 3;JATIM;SURABAYA;BKL;AOi4260218065839872c8c870;INC47651189;;0
202604;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260224072700622919aa0;INC47650048;;0
202604;AREA 4;KALIMANTAN;SAMARINDA;SGK;AOi42602020847322589836c0;INC47649918;;0
202604;AREA 4;SULAWESI;MANADO;LAN;AOi4260214072405119039b40;INC47649536;;0
202604;AREA 3;BALI NUSRA;FLORES;MMR;AOi4260224030805480575f10;INC47647681;;0
202604;AREA 2;JABAR;BANDUNG;TGE;AOi4260203120030252a02600;INC47646621;;0
202604;AREA 4;KALIMANTAN;BANJARMASIN;AMT;AOi4260204114719975670580;INC47646551;;0
202604;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi42602110432422929d75c0;INC47646356;;0
202604;AREA 3;BALI NUSRA;FLORES;MMR;AOi4260212125746622ca3f90;INC47645850;;0
202604;AREA 3;JATENG-DIY;SEMARANG;DMA;AOi4260218065526408523930;INC47645622;;0
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;AOi4260211082249129c33200;INC47645193;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;BYL;AOk4260210101400672673000;INC47645086;;0
202604;AREA 2;JABAR;CIREBON;IMY;AOi4260210035448407fd4ad0;INC47644850;;0
202604;AREA 2;WESTERN JABOTABEK;SERANG;MER;AOi126021201360471635fe90;INC47643653;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;KJE;AOi42602051052093903a0df0;INC47643437;;0
202604;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi4260213043727972559420;INC47643294;;1
202604;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi4260226045543169db92e0;INC47642175;;0
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42602120639462543ac440;INC47640664;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;BYL;AOi4260219085957730a01e80;INC47640831;;0
202604;AREA 4;MALUKU DAN PAPUA;SORONG;WMR;AOi426022310295841115db80;INC47640448;;1
202604;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi426021209462763394cd70;INC47640268;;0
202604;AREA 3;BALI NUSRA;DENPASAR;BNO;AOi42602191142191940d75d0;INC47640083;;0
202604;AREA 3;BALI NUSRA;MATARAM;MTR;AOi426022310184781780bcb0;INC47639210;;0
202604;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;PND;AOk4260130105836419af7ec0;INC47638678;;0
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi42602210805453834150f0;INC47637984;;0
202604;AREA 3;JATIM;SIDOARJO;TUN;AOi4260202111427184c29550;INC47635990;;0
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;HRU;AOi4260221040051503dd07f0;INC47632611;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PSA;AOi4260206050640615f3c840;INC47632423;;0
202604;AREA 4;KALIMANTAN;PALANGKARAYA;PYM;AOi4260223022939730fee870;INC47631884;;1
202604;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260224104232506006490;INC47631139;;0
202604;AREA 3;JATIM;SURABAYA;ARB;AOi4260217125433649f7c850;INC47630907;;1
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260214054024939de57f0;INC47630802;;1
202604;AREA 3;JATIM;SURABAYA;PME;AOi4260210073121289ebb3a0;INC47630377;;0
202604;AREA 1;SUMBAGSEL;BENGKULU;BNC;AOi426022111584459988e4b0;INC47630194;;0
202604;AREA 3;JATENG-DIY;SEMARANG;SMC;AOi4260216120954451d42c90;INC47629723;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOi42602170553520679d0e70;INC47629252;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4260211073502146071b00;INC47629134;;0
202604;AREA 3;JATENG-DIY;SEMARANG;SMC;AOk4260202094900435ebf720;INC47628436;;0
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;AOs3260224081935482bd9d00;INC47627683;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;PDAk42602020807155722967c0;INC47627212;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;SKI;AOi426021804400040939ff50;INC47627032;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;TAN;AOi4260223060339013511ed0;INC47626871;;0
202604;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOb0260201121322736222f60;INC47626853;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TTG;PDAk42602120923089657dc090;INC47625852;;0
202604;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4260204051217486cc3620;INC47624972;;0
202604;AREA 2;JABAR;TASIKMALAYA;TSM;AOi4260228124017948f71a40;INC47624530;;0
202604;AREA 4;SULAWESI;PALU;PLB;AOi426022010365998335e740;INC47624251;;0
202604;AREA 1;SUMBAGSEL;BENGKULU;CRP;AOi4260206100715571b20300;INC47624105;;0
202604;AREA 3;JATIM;MADIUN;MJT;AOi4260202101537740e537a0;INC47623902;;0
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi42602171141515549a3aa0;INC47623405;;0
202604;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi426013110161711037b090;INC47623339;;0
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;TAR;AOi4260222054424894da1b30;INC47623056;;0
202604;AREA 4;SULAWESI;PALU;PLB;AOi4260220030222534c9c140;INC47622570;;0
202604;AREA 2;JABAR;CIREBON;JBN;AOi4260208072456312902fe0;INC47622220;;0
202604;AREA 1;SUMBAGTENG;BATAM;BTC;AOi42602180714571178325e0;INC47622093;;0
202604;AREA 2;JABAR;BANDUNG;CJA;AOi4260224040941488b33630;INC47621304;;0
202604;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOi426022101405743430c410;INC47620563;;0
202604;AREA 3;JATIM;SIDOARJO;SDA;AOi4260203011730149afdcd0;INC47619849;;0
202604;AREA 4;KALIMANTAN;PALANGKARAYA;KSO;AOi4260215080038309585910;INC47619404;;0
202604;AREA 2;JABAR;SOREANG;SMD;AOi4260211104900933223c20;INC47618649;;0
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;SPE;AOi4260130074725831867f90;INC47618222;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;AOi42602201140285825b8f30;INC47618139;;0
202604;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi42602111130438709284e0;INC47617958;;0
202604;AREA 3;BALI NUSRA;MATARAM;SBW;AOi4260219064745682c1f0d0;INC47617896;;0
202604;AREA 1;SUMBAGSEL;LAMPUNG;MGA;AOi4260223074223123870470;INC47617452;;0
202604;AREA 3;JATENG-DIY;SEMARANG;MJP;AOi426022608414104993f620;INC47617299;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi42602040246239694916c0;INC47617199;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;PDR;AOi42602131149591884cd4a0;INC47616104;;0
202604;AREA 3;JATIM;SIDOARJO;KRN;AOi4260216114848085735b80;INC47616227;;0
202604;AREA 2;WESTERN JABOTABEK;SERANG;SPT;AOi4260227112438703a95a90;INC47615583;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;AOi4260219020625968889010;INC47614517;;0
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;TAN;AOi4260223060339013511ed0;INC47610954;;0
202604;AREA 3;JATENG-DIY;PURWOKERTO;KRY;AOi4260202093503774618700;INC47610640;;0
202604;AREA 3;JATIM;MALANG;SWJ;AOi4260203072726088587760;INC47609919;;0
202604;AREA 3;JATIM;SURABAYA;PME;AOi4260220085105693ade590;INC47608806;;0
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;BGG;AOi126021508283884837ca30;INC47608267;;0
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;PDAk4260225080202028412780;INC47608192;;0
202604;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOk4260209091057441c4ad80;INC47607898;;0
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi42602181113006464345e0;INC47607750;;0
202604;AREA 3;BALI NUSRA;MATARAM;DMP;AOi4260203082739546407c90;INC47607478;;1
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;AOi4260208111433112e78610;INC47606917;;0
202604;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOi42602211019260906575d0;INC47606667;;0
202604;AREA 1;SUMBAGSEL;PALEMBANG;PGC;AOi4260201021534833d5a7d0;INC47606413;;0
202604;AREA 4;SULAWESI;MANADO;TNT;AOi42602050901576581e57b0;INC47606134;;0
202604;AREA 1;SUMBAGTENG;PEKANBARU;ARK;AOk4260223072445758d46f80;INC47605468;;0
202604;AREA 3;JATENG-DIY;SURAKARTA;KRT;AOi4260209113247235905200;INC47605063;;0
202604;AREA 3;JATIM;SURABAYA;IJK;AOk42602020915482885a7cf0;INC47604764;;0
202604;AREA 3;JATENG-DIY;SEMARANG;JPR;AOi42602161201517979319f0;INC47604518;;0
202604;AREA 3;JATIM;SURABAYA;TNS;AOi4260208095121042419170;INC47604420;;0
202604;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi426013110161711037b090;INC47604471;;0
202604;AREA 2;JABAR;TASIKMALAYA;GRU;AOi4260208012854969824770;INC47604457;;0
202604;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;AOi4260227104130995ef24e0;INC47604432;;0
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BAM;AOi426021101145461329eed0;INC47603863;;0
