Periode;tsel_area;tsel_regional;tsel_branch;sto;Order_Type;SLA_Threshold_Hours;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);25,73;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);150,89;Not Comply
202604;AREA 3;JATENG-DIY;PEKALONGAN;SLW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;GGK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,93;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,02;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,06;Not Comply
202604;AREA 2;JABAR;TASIKMALAYA;WNR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);221,14;Not Comply
202604;AREA 3;JATIM;LAMONGAN;TNZ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,14;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CKG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,17;Not Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);271,18;Not Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SMI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);151,21;Not Comply
202604;AREA 4;KALIMANTAN;PALANGKARAYA;PYM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;UBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;STT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);26,40;Not Comply
202604;AREA 4;SULAWESI;MAKASSAR;SUD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;JAW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;JAW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;SEMARANG;BMK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);7,52;Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);7,71;Comply
202604;AREA 1;SUMBAGSEL;JAMBI;SPN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,73;Comply
202604;AREA 4;KALIMANTAN;BANJARMASIN;BRI;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);55,82;Not Comply
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);128,00;Not Comply
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;MDC;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;SEMARANG;BOJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;MANADO;PIK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SURABAYA;KBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,23;Not Comply
202604;AREA 3;JATENG-DIY;YOGYAKARTA;KLS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,26;Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPP;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,36;Comply
202604;AREA 1;SUMBAGTENG;BATAM;BTC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;WESTERN JABOTABEK;SERANG;SPT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,42;Comply
202604;AREA 3;JATENG-DIY;SURAKARTA;GDO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,53;Not Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GAN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;PEKANBARU;ARK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);56,56;Not Comply
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CIL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,64;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;PEKANBARU;ARK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,70;Comply
202604;AREA 1;SUMBAGSEL;JAMBI;JMB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;NNK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,10;Not Comply
202604;AREA 4;KALIMANTAN;TARAKAN;TAJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,10;Not Comply
202604;AREA 2;JABAR;BANDUNG;LBG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);33,69;Not Comply
202604;AREA 4;KALIMANTAN;TARAKAN;TRK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);33,69;Not Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BTK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);9,90;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;LNN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);5,02;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,12;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;CNE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,14;Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;BOT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);701,16;Not Comply
202604;AREA 4;SULAWESI;BONE;BTN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;KLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;PARE-PARE;RTP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KLD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,42;Comply
202604;AREA 1;SUMBAGSEL;LAMPUNG;KDT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);5,51;Comply
202604;AREA 3;BALI NUSRA;DENPASAR;TOP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;PADANG;ULK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;YOGYAKARTA;SMN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;JEMBER;JTO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);34,59;Not Comply
202604;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;SULAWESI;KENDARI;MDG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;PEKALONGAN;PBG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;TRK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;NNK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;TARAKAN;TRK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,71;Not Comply
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;WAE;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;MALANG;SWJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,86;Comply
202604;AREA 2;JABAR;BANDUNG;HGM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;CIL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,12;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;PTK;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;CNE;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,31;Comply
202604;AREA 3;BALI NUSRA;KUPANG;TNA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,34;Comply
202604;AREA 4;KALIMANTAN;BANJARMASIN;BBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);59,44;Not Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;BAM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,56;Not Comply
202604;AREA 3;JATENG-DIY;SEMARANG;SLI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);83,61;Not Comply
202604;AREA 3;JATENG-DIY;SEMARANG;BMK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALI NUSRA;MATARAM;MTR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;PTK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;KHL;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,76;Comply
202604;AREA 4;KALIMANTAN;PONTIANAK;PTK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;CJR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);35,87;Not Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGTENG;BATAM;LBJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,00;Not Comply
202604;AREA 3;JATIM;SIDOARJO;TPO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;WESTERN JABOTABEK;SERANG;BRS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);125,22;Not Comply
202604;AREA 3;JATIM;SURABAYA;KLN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALI NUSRA;DENPASAR;NSD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BALIKPAPAN;MJW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);12,66;Comply
202604;AREA 1;SUMBAGTENG;PADANG;PNN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);12,85;Comply
202604;AREA 3;JATENG-DIY;SEMARANG;MJP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;BENGKULU;TIS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);318,03;Not Comply
202604;AREA 3;JATIM;SURABAYA;KNN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;YOGYAKARTA;BBS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);133,37;Not Comply
202604;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JTN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;JABAR;BANDUNG;CMI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);174,53;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTZ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SLP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;PANGKALAN BUN;SAI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);47,08;Not Comply
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JPB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);88,60;Not Comply
202604;AREA 3;JATIM;MALANG;BLR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);18,63;Comply
202604;AREA 4;SULAWESI;PARE-PARE;MAM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALI NUSRA;MATARAM;MTR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);139,00;Not Comply
202604;AREA 3;BALI NUSRA;MATARAM;MTR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;WESTERN JABOTABEK;SERANG;RJG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,22;Comply
202604;AREA 3;JATIM;SURABAYA;KBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);94,25;Not Comply
202604;AREA 3;JATIM;SURABAYA;MGO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,28;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;KLB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;BEK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);41,31;Not Comply
202604;AREA 1;SUMBAGSEL;PALEMBANG;SRO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;PURWOKERTO;PWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);91,52;Not Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;BOT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;WESTERN JABOTABEK;TANGERANG;CLD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,14;Comply
202604;AREA 3;JATENG-DIY;SURAKARTA;GLD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);212,16;Not Comply
202604;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,20;Comply
202604;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;BANDA ACEH;MBO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,25;Comply
202604;AREA 2;EASTERN JABOTABEK;BEKASI;PKY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);90,27;Not Comply
202604;AREA 2;EASTERN JABOTABEK;BOGOR;GPI;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);20,27;Comply
202604;AREA 2;JABAR;SOREANG;BJA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,29;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SLP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);20,43;Comply
202604;AREA 3;JATIM;SURABAYA;KPS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);49,51;Not Comply
202604;AREA 2;EASTERN JABOTABEK;KARAWANG;TLJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KLG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGSEL;JAMBI;SPN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);170,26;Not Comply
202604;AREA 4;SULAWESI;GORONTALO;GTL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);45,30;Not Comply
202604;AREA 4;MALUKU DAN PAPUA;AMBON;WHA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);2,32;Comply
202604;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;BALI NUSRA;FLORES;MMR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);45,38;Not Comply
202604;AREA 3;JATENG-DIY;PEKALONGAN;TEG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;YOGYAKARTA;KLS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATENG-DIY;PEKALONGAN;ADW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);43,43;Not Comply
202604;AREA 1;SUMBAGSEL;PALEMBANG;PGC;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);98,49;Not Comply
202604;AREA 4;SULAWESI;PALU;PLB;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;MALUKU DAN PAPUA;TIMIKA;KUK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);45,61;Not Comply
202604;AREA 3;JATENG-DIY;PURWOKERTO;GML;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);261,76;Not Comply
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;SAMARINDA;TMD;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);17,39;Comply
202604;AREA 3;BALI NUSRA;MATARAM;SWE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);195,26;Not Comply
202604;AREA 3;JATENG-DIY;PEKALONGAN;TEG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);164,56;Not Comply
202604;AREA 3;JATENG-DIY;SURAKARTA;KTO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);22,60;Comply
202604;AREA 3;BALI NUSRA;DENPASAR;UBN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 2;WESTERN JABOTABEK;SERANG;LGK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;SURABAYA;KJR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,95;Not Comply
202604;AREA 3;JATENG-DIY;SURAKARTA;GBU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 3;JATIM;MADIUN;MJT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202604;AREA 4;KALIMANTAN;BANJARMASIN;TKI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,27;Not Comply
