Periode;org_1;org_2;org_3;sto;order_id;trouble_no;ket_exclude;Wilsus
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4251215073335558e40340;INC44969788;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOk4251205044011910b79110;INC45340468;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4251217010302746f0c9e0;INC45836914;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi42512271209579373ab5b0;INC44978393;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi42612290454593517b89e0;INC44683269;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4251204080854367d953d0;INC43471760;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4251209064400502272fe0;INC45902883;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4251218011209682577cd0;INC44601327;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOk42512050100173900ae910;INC45330006;;0
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;TJN;AOi4251227024151842290010;INC44490246;;0
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4251214092102569fcd440;INC46288725;;0
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4251216033049650e755b0;INC46143676;;0
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4251224044133290919cc0;INC45331811;;0
202602;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BLG;AOi42512101033430539e3300;INC45929565;;0
202602;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMY;AOi4251226090855280014370;INC45723926;;0
202602;AREA 1;SUMBAGSEL;BENGKULU;IPU;AOi425120107193229297f5d0;INC44272938;;0
202602;AREA 1;SUMBAGSEL;BENGKULU;IPU;AOi42512201042101039cc570;INC45685006;;0
202602;AREA 1;SUMBAGSEL;BENGKULU;IPU;AOi4251220105146651897250;INC45414354;;0
202602;AREA 1;SUMBAGTENG;DUMAI;BAG;AOi425121201462591893af80;INC44152555;;0
202602;AREA 1;SUMBAGUT;PEMATANG SIANTAR;TIB;AOi4251224021106886e01be0;INC45577548;;0
202602;AREA 1;SUMBAGSEL;BENGKULU;SPP;AOi42512190854478970d0bf0;INC44409279;;0
202602;AREA 1;SUMBAGSEL;BENGKULU;SPP;AOi4251224094508131bb8e10;INC44943156;;0
202602;AREA 1;SUMBAGTENG;PADANG;TLB;AOi4251219111327427e5ebf0;INC45199271;;0
202602;AREA 1;SUMBAGTENG;PADANG;TLB;AOi42512221146573175b2140;INC46164226;;0
202602;AREA 1;SUMBAGTENG;PADANG;TLB;AOi4251126022453131002c90;INC45067820;;0
202602;AREA 1;SUMBAGTENG;PADANG;TLB;AOi425121606244597689c4f0;INC45873457;;0
202602;AREA 1;SUMBAGTENG;PADANG;BLS;AOi42512110940143414fd660;INC43976866;;0
202602;AREA 1;SUMBAGTENG;PADANG;BLS;AOi42512180424226262d9180;INC44137098;;0
202602;AREA 1;SUMBAGTENG;PADANG;BLS;AOi42512220341080550b0370;INC45392919;;0
202602;AREA 1;SUMBAGTENG;PADANG;BLS;AOi4251121084533559cfe1c0;INC43973036;;0
202602;AREA 1;SUMBAGTENG;PEKANBARU;SOK;AOi4251212095336657912780;INC45900228;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi4261230091708617c89aa0;INC44804762;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi4261228035307101c21790;INC45477749;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOs32612290305045040a27e0;INC46030640;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;PDAk4251218013216622b6a4a0;INC45340929;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOs3251225094337262d4ee30;INC46497185;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;PDAk4251217111519793c37be0;INC45064111;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;PDAk42512031149137704d4bf0;INC44998084;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi4261229104107936c3f890;INC45078048;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi42512160729043847cc2f0;INC45517335;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi42512130151153885b08a0;INC44839519;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi42512221039516894617c0;INC44955256;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4251221125603578bac010;INC45741618;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4251212012426775a2a430;INC45309714;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4251225032102439facb50;INC46134681;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi42512151006221075c6480;INC45719411;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi426123009193046621fa40;INC46691157;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4251221084222475bcf3c0;INC46367767;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi42612291242379895530a0;INC44885458;;0
202602;AREA 4;SULAWESI;MAKASSAR;PNK;AOi4251203022636164aa4800;INC45168729;;0
202602;AREA 4;KALIMANTAN;PALANGKARAYA;KKN;AOi425121612443356103b230;INC45719880;;0
202602;AREA 4;KALIMANTAN;PALANGKARAYA;KKN;AOi425121701355990505dd60;INC46223002;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;SDR;AOi4251203121205454774da0;INC43965538;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi1251129125232436ab5ae0;INC43915019;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOk425120810353722268abb0;INC44399807;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOk425121809104411472a7a0;INC46287166;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOk425120810353722268abb0;INC44295290;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4251218082241729f114a0;INC44305474;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi425112306304943143ba80;INC44385531;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi425121512051671077ad60;INC45892825;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SEM;PDAk4251217114229585849090;INC45663053;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SEM;AOk4251209031404556024ce0;INC43673410;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SEM;AOi425121207464217414a6e0;INC44227213;;0
202602;AREA 4;SULAWESI;PALU;PGI;AOk42512021029446327d4be0;INC43471771;;0
202602;AREA 4;SULAWESI;PALU;PGI;AOi4251216061721935d06ac0;INC45763899;;0
202602;AREA 4;SULAWESI;PALU;PGI;AOi4251220010451119a9cbe0;INC44670807;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KMI;AOi4261230090510407397920;INC46501845;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi4251218081513074dbf930;INC45875026;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;PDAk4251212011955620926f70;INC44177827;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;PDAk4251224031508986c98740;INC46055460;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;AOi42512240208330834cc530;INC44298512;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;PDAk4251128104926730726a30;INC43422691;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;PDAk4251128104926730726a30;INC43443226;;0
202602;AREA 4;SULAWESI;KENDARI;BBU;AOi42512230121007252f4470;INC44335494;;0
202602;AREA 4;SULAWESI;KENDARI;BBU;AOi42512140209257294e7160;INC45655107;;0
202602;AREA 4;SULAWESI;KENDARI;BBU;AOi42512240224559883b9aa0;INC45736926;;0
202602;AREA 4;SULAWESI;KENDARI;BBU;AOi425122109111423919d8e0;INC44868770;;0
202602;AREA 4;SULAWESI;KENDARI;BBU;PDAk4251130085552606846920;INC44731445;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;LMD;AOs326122805395093408f040;INC45893081;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;LMD;AOi4251205020154019a36e70;INC44577473;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;LMD;AOi4251227023432468e42110;INC44551539;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOi42512220613106770ab310;INC45194932;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOi4251205070925996f47c40;INC43941560;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOi4251215084844436a93780;INC46002539;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOb0251209075440188e0d460;INC44928042;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOs32512100315333303aa9f0;INC45267184;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOi4251204075926546d56870;INC43835517;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOi4251221094817883fffb70;INC45618323;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;PDAk42512040254297276191e0;INC44022321;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOi4251217100515713885860;INC45670336;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOk4251208115418145997960;INC44295691;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOi42512271153381113c38c0;INC45639137;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOi4251217013806283313000;INC45415805;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOi4251222060239453733fc0;INC46236415;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;GMB;PDAk42512261007368743b5ba0;INC45196178;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;GMB;AOk4251224125850143a87b20;INC46279134;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;PDAk4251127023203825b56c30;INC43400526;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOb02512021109163746d1040;INC44807988;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi425122007583819057a880;INC45664973;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi42512190750008244ace40;INC44219204;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOb02512021109163746d1040;INC44613154;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4251221075716225795a40;INC46370570;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;PDAk426122911180094857aab0;INC46734013;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4251207065725336d25490;INC45629219;;0
202602;AREA 4;SULAWESI;MAKASSAR;JNP;AOi42512190634277596d1240;INC46520368;;0
202602;AREA 4;SULAWESI;MAKASSAR;JNP;AOi4251208110840506193cd0;INC45972894;;0
202602;AREA 4;SULAWESI;MAKASSAR;JNP;AOi4251203093613747fc42b0;INC44277365;;0
202602;AREA 4;SULAWESI;MAKASSAR;JNP;AOi4251216125944320300860;INC43981311;;0
202602;AREA 4;SULAWESI;MAKASSAR;JNP;AOi4251216033855453f326f0;INC45235040;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;PDAk4251206082605016cb5dc0;INC44172079;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251227032709384009d40;INC44805682;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251205073223589df7280;INC45770863;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi425112909022684868a550;INC43854127;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOk42512181202420901e5a00;INC45513238;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251205110657055d793c0;INC45481949;;0
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251227032709384009d40;INC44939749;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4251215032257847eb65e0;INC45951461;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi42512271043214660b1880;INC46583856;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4251220051006788bd2b30;INC44569911;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi42512240111143622983b0;INC46498469;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOk4251204012018736ea6b60;INC45434827;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi425121406423259927abd0;INC44963631;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi42512271239060744183e0;INC46515352;;0
202602;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4251201045152354884fa0;INC44134507;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOi4251218103743515094100;INC44149520;;0
202602;AREA 4;SULAWESI;MANADO;AMD;AOs32512080235582562a97f0;INC45863426;;0
202602;AREA 4;SULAWESI;MANADO;AMD;AOi4251210121611659889f30;INC44804034;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi42512040456224898d5500;INC44300561;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOk42512121157527163a4260;INC45760198;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi4251222122835633928f20;INC46386185;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOk42512241003183632ae1a0;INC46005138;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi42512120737174466da140;INC44460710;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi42512090957445958b4870;INC44410631;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi42612300334094472bb480;INC45983312;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOs325122611400211832b050;INC44925903;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;PDAk4251211072644228ccf000;INC45967782;;0
202602;AREA 4;KALIMANTAN;PALANGKARAYA;KKN;AOi4251227113741929da0610;INC46400357;;1
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4251225085020025349770;INC45803911;;1
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi425122412541029620bcc0;INC44460750;;1
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4251208083223388648230;INC43917654;;1
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi42512181017221102ac120;INC45091885;;1
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;HNU;AOi42512100832308849ebd40;INC45117355;;1
202602;AREA 4;KALIMANTAN;PONTIANAK;PUT;AOi4261231024448954d09150;INC46800083;;1
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi42512160406450160b3cc0;INC45163132;;1
202602;AREA 4;SULAWESI;PARE-PARE;RTP;AOi4251204103355781d4c090;INC45031052;;0
202602;AREA 4;SULAWESI;PARE-PARE;RTP;AOi4251201031522479f72bc0;INC44846144;;0
202602;AREA 4;SULAWESI;PARE-PARE;RTP;AOk4251210121503127abe050;INC44321486;;0
202602;AREA 4;SULAWESI;BONE;SIN;AOi4251202095130819428150;INC43760106;;0
202602;AREA 4;SULAWESI;BONE;SIN;AOi4251225093454283af2d80;INC45775887;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOi425122011333926134b530;INC46013280;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;KPL;AOi425120507471196477b9c0;INC44934648;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi42512250128144223e5610;INC45154195;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi4261230042917814e1da00;INC44929229;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;PDAk42512180954378662916f0;INC45237224;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;RTA;PDAk42512090300421179a13b0;INC45776370;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi42612290403228850980d0;INC44683315;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOk4251202015335307c77c90;INC43447056;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi4251220014615837dc8890;INC44668613;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi4251219014723808bf3240;INC44836421;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi1251204082523657ea2420;INC44018535;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi425121509593057063fa80;INC43973156;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi1251204082523657ea2420;INC43540483;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi425121210380518939caa0;INC45453549;;0
202602;AREA 4;SULAWESI;MANADO;BAH;PDAk4251222024407667473c40;INC46156660;;0
202602;AREA 4;SULAWESI;MANADO;BAH;AOi4261229042446456aa4650;INC45796114;;0
202602;AREA 4;SULAWESI;PALU;KOL;AOi4251210105029846a044e0;INC45999346;;0
202602;AREA 4;SULAWESI;PARE-PARE;PRE;AOi4251223031258883d5ac60;INC44558125;;0
202602;AREA 4;SULAWESI;PARE-PARE;PRE;AOi4251223105647493d7e510;INC44950529;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOs3251220114809694211670;INC45412969;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi4251225033327250754260;INC45764686;;0
202602;AREA 4;SULAWESI;PARE-PARE;MAM;AOi1251129125232436ab5ae0;INC43956062;;0
202602;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi4251220124633661a233e0;INC45849762;;0
202602;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi4251215084155977b37b70;INC45569605;;0
202602;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi125120308285060131e2d0;INC45086859;;0
202602;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi4251217125301319026400;INC45282540;;0
202602;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi42512110905593866c2440;INC43683563;;0
202602;AREA 4;MALUKU DAN PAPUA;SORONG;NAB;AOi42512041142358650162d0;INC44543658;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOk4251218122747619fde8f0;INC45084385;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOi4251128102509441a04e60;INC44672985;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOb0251213105004309254500;INC45042099;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOi42512200940009713b01f0;INC45583270;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOi12512270817034019a2770;INC46386450;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOi4251225090109107528f90;INC45031448;;0
202602;AREA 4;SULAWESI;MANADO;MDO;AOi4251205034451079b36c40;INC45794081;;0
202602;AREA 4;SULAWESI;MANADO;BIT;AOi42612300546429609db5a0;INC46415398;;0
202602;AREA 4;SULAWESI;MANADO;BIT;AOi42612300546429609db5a0;INC46467714;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi42512111247187656a71e0;INC45502536;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4251213064948368f54c10;INC45610896;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOk4251211101400474e55c10;INC43912807;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;PDAk4251226124444461d1b9f0;INC46556273;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi42612300757353644126f0;INC45681446;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi4261229104107936c3f890;INC46722217;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SEM;AOi4251202023011738af0ae0;INC43750198;;0
202602;AREA 4;SULAWESI;PALU;PGI;AOi4251221062947560ac8390;INC44321015;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;MRB;AOi4251214111328807a57a70;INC45700271;;0
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;PDAk4251204021955146d82030;INC44162131;;0
202602;AREA 4;SULAWESI;KENDARI;BBU;AOi42512220316119511431e0;INC45399176;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;LMD;AOi4251204033802632a0e030;INC43456367;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi4251204122230403537980;INC45074377;;1
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi425120605573812458ec80;INC43921027;;1
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi42512160406450160b3cc0;INC44130891;;1
202602;AREA 4;KALIMANTAN;SAMARINDA;SBR;AOi42512030939046388e7d80;INC43885352;;1
202602;AREA 4;KALIMANTAN;PALANGKARAYA;KRI;AOi42511300400370396284e0;INC44890401;;1
202602;AREA 4;KALIMANTAN;PALANGKARAYA;KRI;AOi42512041258304624ca980;INC45914964;;1
202602;AREA 4;KALIMANTAN;PALANGKARAYA;KRI;AOi4251220124652552a569e0;INC45340323;;1
202602;AREA 4;KALIMANTAN;TARAKAN;TLA;AOi42512080541446992b5960;INC45264873;;1
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4261228061008282fc85f0;INC44457669;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;PDAk42512160414184656678a0;INC44214756;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi42512150359173239385e0;INC43982668;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi4251216041846702891fd0;INC44065908;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi425121205594678331e920;INC44340768;;0
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;KTP;AOi42512010708551792a4740;INC44225894;;0
202602;AREA 4;SULAWESI;PARE-PARE;RPN;AOi42512150626581597fb870;INC46005193;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42612301101519143e6870;INC45742491;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOk425120402041487854adf0;INC44804834;;1
202602;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOi1251204080219895e14240;INC45749811;;1
202602;AREA 4;KALIMANTAN;BANJARMASIN;STI;AOk425120402041487854adf0;INC44742962;;1
202602;AREA 4;KALIMANTAN;BALIKPAPAN;AGN;AOi42512080514038573e0120;INC45162346;;1
202602;AREA 4;KALIMANTAN;BALIKPAPAN;AGN;AOi4251219101048259e64130;INC44745087;;1
202602;AREA 4;SULAWESI;GORONTALO;MRS;AOi4251224043029393577710;INC45982320;;1
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MLA;AOs3251212065829033229ce0;INC44020965;;1
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;MRK;AOi42512271014363880b77b0;INC44479579;;1
202602;AREA 4;KALIMANTAN;BALIKPAPAN;SEP;AOi4251220120702698bc8c40;INC45782336;;1
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42512160606450749d1360;INC45804551;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425120708123861920fe10;INC45637177;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4261231092724578a2c750;INC46706707;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi125121909520988614fff0;INC44679364;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425121802253316407abf0;INC45478680;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425120810034038185e200;INC45496048;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4251214115820315294eb0;INC45453822;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425120810034038185e200;INC44513962;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42511301056232535bbef0;INC43797473;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425120810034038185e200;INC44402624;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425121010115275552dc50;INC45635398;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4251216084917412707580;INC46408185;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42512140432577469067c0;INC44110372;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42512100339406574a7be0;INC44810914;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi425121010115275552dc50;INC45306842;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4251227104857214e5e170;INC45913321;;0
202602;AREA 4;SULAWESI;MANADO;PIK;AOk4261229082048070a1e730;INC46298170;;0
202602;AREA 4;SULAWESI;PARE-PARE;PLP;AOi4251226014642668bdbc30;INC45877457;;0
202602;AREA 4;KALIMANTAN;BANJARMASIN;GMB;PDAk42512261007368743b5ba0;INC45269202;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4261230090800158f2c6f0;INC46793734;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi42512240116274549c3b40;INC44395252;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOi4251208091204949ae30d0;INC43632870;;0
202602;AREA 4;KALIMANTAN;SAMARINDA;STT;AOs3251224091816721175590;INC45970449;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOi4251222014202441fb5450;INC44913264;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;AOs3261229090231671a6acd0;INC44802660;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42512210958075038e2dd0;INC45806974;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42512230528412676f3a70;INC45535271;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi42512200409378078a1cd0;INC45848521;;0
202602;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4251216015259207ec54e0;INC45670188;;0
202602;AREA 4;SULAWESI;PARE-PARE;PRE;AOi4251227060652603b79d10;INC46018680;;0
202602;AREA 4;SULAWESI;PARE-PARE;PRE;AOi4251226071747169c07430;INC44806506;;0
202602;AREA 4;SULAWESI;KENDARI;UNH;AOi425121201185176135cfb0;INC45930223;;0
202602;AREA 4;SULAWESI;MANADO;SFI;AOi4251214103925540a4fc00;INC45652869;;0
202602;AREA 4;KALIMANTAN;BALIKPAPAN;SEP;AOi4251130111241609c4aa90;INC44171551;;1
202602;AREA 4;KALIMANTAN;BALIKPAPAN;SEP;AOi4251225110159157174d60;INC46329609;;1
202602;AREA 4;KALIMANTAN;BALIKPAPAN;KBG;AOi4251224062448854822ff0;INC46170219;;1
202602;AREA 4;MALUKU DAN PAPUA;JAYAPURA;BIA;AOi42512040702451293eb880;INC44576791;;1
202602;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi4251217092901375f24ef0;INC44807943;;1
202602;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi425120702541604866a5d0;INC45571531;;1
202602;AREA 4;KALIMANTAN;PONTIANAK;SAO;AOi425120702541604866a5d0;INC43714318;;1
202602;AREA 4;KALIMANTAN;BANJARMASIN;SER;AOi42512210239336461925c0;INC46155232;;1
