Periode;tsel_area;tsel_regional;tsel_branch;sto;Order_Type;SLA_Threshold_Hours;reference_for_counting;reason_of_reference;Duration_Hours;SLA_Status
202602;AREA 3;JATENG-DIY;SEMARANG;UNR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,63;Comply
202602;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);32,63;Not Comply
202602;AREA 3;JATIM;SURABAYA;KRP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);22,71;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;TJL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;SULAWESI;MAKASSAR;JNP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,78;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;ULI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,84;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KBY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);96,85;Not Comply
202602;AREA 1;SUMBAGSEL;PANGKAL PINANG;MTK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);5,89;Comply
202602;AREA 3;JATENG-DIY;SEMARANG;KUD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,00;Comply
202602;AREA 2;JABAR;BANDUNG;CMI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,00;Not Comply
202602;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,00;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;GBC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,12;Not Comply
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;PBU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);143,18;Not Comply
202602;AREA 3;JATIM;LAMONGAN;CRM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,19;Comply
202602;AREA 2;JABAR;CIREBON;IMY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);47,25;Not Comply
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);102,36;Not Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;ULI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KDY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,39;Not Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;AMT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;AMT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;JABAR;SOREANG;JTW;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);71,47;Not Comply
202602;AREA 1;SUMBAGTENG;PEKANBARU;ARK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,49;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,50;Not Comply
202602;AREA 3;JATENG-DIY;YOGYAKARTA;WNS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,55;Not Comply
202602;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,56;Comply
202602;AREA 3;BALI NUSRA;DENPASAR;NSD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,62;Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;SKI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);71,67;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);198,74;Not Comply
202602;AREA 4;SULAWESI;MAKASSAR;TMA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;MRY;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);23,82;Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,92;Not Comply
202602;AREA 1;SUMBAGTENG;BUKIT TINGGI;HRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);174,93;Not Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;PDB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);102,96;Not Comply
202602;AREA 4;SULAWESI;MAKASSAR;SUG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;KDG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);2,00;Comply
202602;AREA 3;BALI NUSRA;DENPASAR;JBR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);127,01;Not Comply
202602;AREA 2;JABAR;BANDUNG;RJW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,03;Not Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);7,03;Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PDK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);127,06;Not Comply
202602;AREA 3;JATENG-DIY;SEMARANG;JHR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,15;Not Comply
202602;AREA 4;SULAWESI;MAKASSAR;SUD;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);191,53;Not Comply
202602;AREA 3;JATIM;JEMBER;BOW;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,34;Not Comply
202602;AREA 3;JATIM;JEMBER;KBS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,39;Not Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;ULI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,45;Not Comply
202602;AREA 3;JATENG-DIY;PURWOKERTO;BJR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);127,53;Not Comply
202602;AREA 4;SULAWESI;MANADO;TDN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;STI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,58;Not Comply
202602;AREA 4;KALIMANTAN;SAMARINDA;BOT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);147,14;Not Comply
202602;AREA 3;JATIM;MALANG;SWJ;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1,25;Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;SPM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,30;Not Comply
202602;AREA 4;KALIMANTAN;TARAKAN;TRK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);56,52;Not Comply
202602;AREA 1;SUMBAGTENG;BATAM;LBJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);25,56;Comply
202602;AREA 2;WESTERN JABOTABEK;TANGERANG;CPD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;SULAWESI;KENDARI;KDR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);25,91;Not Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;BJM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);73,95;Not Comply
202602;AREA 2;JABAR;CIREBON;PMN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);27,97;Not Comply
202602;AREA 4;SULAWESI;KENDARI;MDG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);81,01;Not Comply
202602;AREA 1;SUMBAGTENG;PEKANBARU;PBB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,06;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;STI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);50,26;Not Comply
202602;AREA 4;KALIMANTAN;SAMARINDA;LOB;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG-DIY;YOGYAKARTA;PKM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);364,43;Not Comply
202602;AREA 4;KALIMANTAN;TARAKAN;TRD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);194,49;Not Comply
202602;AREA 1;SUMBAGTENG;PADANG;BDT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;WESTERN JABOTABEK;TANGERANG;PKU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG-DIY;SURAKARTA;KRT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,65;Comply
202602;AREA 1;SUMBAGTENG;BATAM;BUM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;EASTERN JABOTABEK;BOGOR;PAG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);9,80;Comply
202602;AREA 1;SUMBAGTENG;BATAM;BTC;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,82;Comply
202602;AREA 4;KALIMANTAN;TARAKAN;TAJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);28,91;Comply
202602;AREA 4;KALIMANTAN;BALIKPAPAN;MGG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;BIN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);57,99;Not Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;STI;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,05;Comply
202602;AREA 1;SUMBAGSEL;JAMBI;SPN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);125,08;Not Comply
202602;AREA 3;JATIM;SIDOARJO;KRN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,11;Comply
202602;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TGA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);123,18;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);149,27;Not Comply
202602;AREA 4;KALIMANTAN;PANGKALAN BUN;SAI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);51,31;Not Comply
202602;AREA 4;KALIMANTAN;TARAKAN;JWT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);507,36;Not Comply
202602;AREA 4;KALIMANTAN;PONTIANAK;SRY;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);149,39;Not Comply
202602;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);77,42;Not Comply
202602;AREA 3;BALI NUSRA;DENPASAR;KLM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);149,53;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;BIN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);5,57;Comply
202602;AREA 1;SUMBAGTENG;PEKANBARU;BKR;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);53,59;Not Comply
202602;AREA 2;EASTERN JABOTABEK;BEKASI;PDE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);130,79;Not Comply
202602;AREA 2;EASTERN JABOTABEK;BOGOR;CSN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);75,89;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;CPE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);34,90;Not Comply
202602;AREA 4;KALIMANTAN;BALIKPAPAN;BAM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,90;Comply
202602;AREA 2;EASTERN JABOTABEK;KARAWANG;CKP;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);10,94;Comply
202602;AREA 3;JATIM;SIDOARJO;GEM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);14,16;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;TJL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;JEMBER;KLT;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;TARAKAN;TSL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);54,37;Not Comply
202602;AREA 3;JATIM;SURABAYA;DMO;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 4;KALIMANTAN;BANJARMASIN;BLC;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;JABAR;BANDUNG;LBG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);107,43;Not Comply
202602;AREA 4;KALIMANTAN;TARAKAN;NNK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);131,50;Not Comply
202602;AREA 3;JATIM;SIDOARJO;TPO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);35,50;Not Comply
202602;AREA 3;BALI NUSRA;DENPASAR;BNO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);78,53;Not Comply
202602;AREA 3;JATENG-DIY;SEMARANG;BMK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);1.036,62;Not Comply
202602;AREA 4;KALIMANTAN;BALIKPAPAN;BRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);129,70;Not Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);4,71;Comply
202602;AREA 4;SULAWESI;MAKASSAR;SUD;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);227,73;Not Comply
202602;AREA 3;JATIM;JEMBER;JER;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);6,77;Comply
202602;AREA 3;JATENG-DIY;SEMARANG;KUD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);35,79;Not Comply
202602;AREA 3;JATIM;SIDOARJO;KRN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);11,83;Comply
202602;AREA 3;JATIM;SIDOARJO;MRT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);30,87;Not Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;KLJ;migrate;24,00;PI;bima_customerassign_date kosong → pakai orca_pi_date (durasi negatif di-clamp ke 0 = Comply);28,56;Not Comply
202602;AREA 3;JATIM;SIDOARJO;TPO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);53,15;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;SLP;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,32;Comply
202602;AREA 2;EASTERN JABOTABEK;BOGOR;PAG;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);12,32;Comply
202602;AREA 2;EASTERN JABOTABEK;BEKASI;SKJ;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;BALI NUSRA;DENPASAR;NSD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);12,71;Comply
202602;AREA 3;JATIM;SURABAYA;DMO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);36,74;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KRG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);79,75;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);29,81;Not Comply
202602;AREA 3;JATIM;SURABAYA;IJK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);55,95;Not Comply
202602;AREA 3;JATIM;SIDOARJO;SDA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);8,07;Comply
202602;AREA 2;EASTERN JABOTABEK;KARAWANG;BBL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);37,20;Not Comply
202602;AREA 3;BALI NUSRA;DENPASAR;KLM;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);13,21;Comply
202602;AREA 1;SUMBAGSEL;JAMBI;BKO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);80,30;Not Comply
202602;AREA 2;JABAR;BANDUNG;GGK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);61,70;Not Comply
202602;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PMS;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);12,30;Comply
202602;AREA 1;SUMBAGTENG;PEKANBARU;PWG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);398,44;Not Comply
202602;AREA 3;JATIM;SIDOARJO;SDA;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 2;EASTERN JABOTABEK;BEKASI;KRA;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);33,48;Comply
202602;AREA 3;JATENG-DIY;YOGYAKARTA;BBS;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);14,73;Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATENG-DIY;SURAKARTA;GLD;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);31,81;Comply
202602;AREA 2;EASTERN JABOTABEK;BOGOR;KHL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);57,88;Not Comply
202602;AREA 1;SUMBAGTENG;BUKIT TINGGI;BKT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);15,09;Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;BIN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);39,74;Not Comply
202602;AREA 3;JATIM;SIDOARJO;KRN;create;48,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
202602;AREA 3;JATIM;MALANG;TUL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);43,10;Not Comply
202602;AREA 3;JATENG-DIY;SEMARANG;KDL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,10;Not Comply
202602;AREA 3;JATIM;MADIUN;KDI;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,12;Not Comply
202602;AREA 2;WESTERN JABOTABEK;TANGERANG;TAN;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,19;Not Comply
202602;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);48,20;Not Comply
202602;AREA 3;JATIM;SIDOARJO;WRU;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);89,24;Not Comply
202602;AREA 3;JATIM;MADIUN;MJT;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);67,30;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KAL;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);120,33;Not Comply
202602;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PSR;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,34;Not Comply
202602;AREA 4;SULAWESI;PARE-PARE;SRK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);115,44;Not Comply
202602;AREA 4;KALIMANTAN;TARAKAN;NNK;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);161,48;Not Comply
202602;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);72,59;Not Comply
202602;AREA 3;JATIM;SIDOARJO;JOM;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);24,65;Not Comply
202602;AREA 4;SULAWESI;PARE-PARE;PRE;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);65,67;Not Comply
202602;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;migrate;24,00;CustomerAssign;bima_customerassign_date tersedia (durasi negatif di-clamp ke 0 = Comply);0,00;Comply
